Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,85,0,4311.025879,4343.077148,4360.512695,4316.922852,4308.333496,4310,4325,4324.358887,4331.153809,4325.641113,4519.358887,4571.666504,4448.589844,4578.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,86,0,4320,4350.512695,4371.794922,4329.358887,4311.282227,4314.871582,4330.384766,4330.769043,4341.666504,4339.358887,4545,4589.230957,4466.922852,4603.846191,24.210007,12.055994,1.971312,2.371318,1.164421,3.894397,2.788689,0.702687,0.394355,0.255511,2.778565,3.822774,0.512003,0.431329,0.275343,2.546889,3.998359,0.614546,0.422433,0.298186,1.249128,1.495844,0.245949,0.26344,0.241707,0.38487,1.106365,0.438817,0.257327,0.249882,1.045003,1.234535,0.497155,0.457195,0.282216,1.449435,1.494996,0.633839,0.566978,0.248744,0.452891,1.304667,0.535392,0.52473,0.329203,1.140203,1.296564,0.674415,0.38058,0.337852,4.169029,4.153313,1.472078,0.46798,0.426369,2.263235,2.882244,0.837149,0.664371,0.465984,4.163699,2.517981,0.906144,0.349431,0.443324,15.792118,6.572184,1.60152,0.604988,0.524588,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,87,0,4316.025879,4344.487305,4367.436035,4328.333496,4312.179688,4323.461426,4331.922852,4327.94873,4339.871582,4336.922852,4554.743652,4587.692383,4471.282227,4612.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,88,0,4307.307617,4329.230957,4359.871582,4312.692383,4308.846191,4325.256348,4330.512695,4327.179688,4337.179688,4329.615234,4548.461426,4586.922852,4469.743652,4611.922852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,89,0,4308.205078,4323.333496,4366.410156,4309.487305,4312.307617,4326.282227,4332.563965,4336.922852,4342.436035,4334.102539,4556.794922,4593.333496,4480,4626.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,90,0,4307.307617,4327.179688,4370.897461,4314.358887,4314.615234,4325.256348,4332.820313,4338.333496,4345.641113,4341.025879,4569.102539,4590,4490,4647.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,91,0,4301.153809,4326.794922,4366.282227,4313.589844,4311.153809,4324.358887,4332.179688,4335,4341.410156,4340,4568.077148,4594.743652,4491.025879,4668.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,92,0,4292.820313,4317.692383,4357.436035,4308.589844,4310.128418,4326.282227,4331.410156,4336.153809,4330.256348,4333.333496,4564.358887,4595.256348,4487.692383,4672.820313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,93,0,4284.230957,4308.077148,4347.94873,4299.102539,4311.538574,4327.692383,4329.615234,4334.615234,4326.538574,4328.205078,4558.461426,4583.717773,4486.153809,4660.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,94,0,4284.230957,4311.410156,4349.615234,4296.538574,4312.05127,4329.102539,4331.794922,4336.922852,4336.538574,4331.922852,4554.871582,4587.05127,4489.487305,4658.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,95,0,4280.256348,4311.538574,4351.153809,4297.307617,4301.922852,4319.487305,4327.179688,4335.769043,4338.846191,4332.179688,4556.410156,4585.897461,4489.358887,4656.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,96,0,4262.179688,4295.897461,4338.333496,4284.743652,4282.563965,4300.512695,4311.025879,4320.128418,4327.820313,4325.769043,4552.436035,4570.641113,4483.333496,4640.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,97,0,4247.563965,4286.410156,4331.025879,4273.205078,4280.256348,4298.846191,4306.794922,4313.974121,4323.461426,4327.436035,4547.692383,4570.641113,4481.153809,4637.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,98,0,4245,4293.077148,4343.589844,4282.692383,4296.153809,4315.512695,4321.794922,4326.410156,4331.538574,4334.615234,4554.871582,4578.205078,4486.538574,4644.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,99,0,4241.025879,4300.769043,4349.102539,4292.179688,4300.256348,4323.077148,4327.692383,4331.666504,4339.487305,4337.94873,4560.128418,4572.94873,4482.563965,4636.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,100,0,4234.487305,4300.769043,4337.436035,4288.077148,4295.256348,4322.563965,4323.974121,4326.025879,4335.641113,4333.077148,4549.743652,4570.897461,4467.94873,4617.563965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,101,0,4238.717773,4305.897461,4333.077148,4291.666504,4300,4323.205078,4324.230957,4322.820313,4325.384766,4325.256348,4543.717773,4570.256348,4464.230957,4607.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,102,0,4247.307617,4314.871582,4343.461426,4300.897461,4307.179688,4315.641113,4326.025879,4322.563965,4323.717773,4327.692383,4551.666504,4570.769043,4471.666504,4605.641113,24.09866,12.117426,2.25059,2.545847,1.228946,3.255064,2.638673,0.725361,0.373766,0.245179,2.50916,3.531137,0.510693,0.426656,0.286867,2.221909,3.840104,0.683021,0.409786,0.315286,1.142965,1.416811,0.23295,0.257323,0.218892,0.327785,1.078596,0.434586,0.287964,0.238429,1.04012,1.121529,0.493837,0.472954,0.275454,1.573876,1.314177,0.687945,0.586906,0.24336,0.483443,1.139307,0.602296,0.572901,0.340147,1.050953,1.212721,0.742187,0.400983,0.343555,4.075275,3.771857,1.576422,0.465226,0.423667,2.254243,2.718605,0.862764,0.629611,0.471491,3.746711,2.443017,1.006524,0.361996,0.443105,13.809808,6.389012,1.79606,0.619093,0.532896,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,103,0,4248.077148,4318.717773,4350.384766,4303.974121,4310.769043,4314.743652,4329.871582,4328.333496,4329.743652,4334.487305,4554.615234,4579.487305,4472.179688,4602.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,104,0,4243.333496,4318.974121,4343.717773,4304.102539,4309.102539,4326.666504,4330.256348,4332.692383,4333.333496,4331.666504,4543.077148,4579.358887,4465.128418,4590.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,105,0,4237.563965,4316.538574,4336.282227,4300.512695,4307.563965,4328.205078,4328.333496,4330.512695,4333.846191,4326.410156,4537.179688,4572.692383,4459.871582,4579.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,106,0,4236.025879,4315.512695,4334.871582,4296.538574,4311.410156,4318.589844,4328.077148,4331.410156,4332.820313,4330.641113,4543.077148,4567.820313,4460.128418,4570.256348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,107,0,4231.794922,4306.922852,4325.769043,4292.692383,4303.461426,4310,4317.436035,4322.179688,4321.794922,4323.461426,4530.641113,4551.666504,4452.820313,4546.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,108,0,4211.666504,4287.692383,4307.94873,4282.94873,4283.205078,4299.102539,4296.282227,4297.692383,4300.512695,4297.94873,4499.102539,4526.410156,4431.666504,4514.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,109,0,4181.922852,4264.871582,4288.846191,4268.461426,4267.436035,4282.436035,4276.282227,4275.769043,4277.563965,4275.897461,4467.94873,4504.615234,4401.153809,4484.615234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,110,0,4158.333496,4247.179688,4266.794922,4258.333496,4253.846191,4273.205078,4263.974121,4264.358887,4262.436035,4259.487305,4438.846191,4483.077148,4372.563965,4449.871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,111,0,4148.077148,4244.487305,4250,4258.846191,4246.153809,4279.743652,4265,4264.230957,4261.282227,4247.307617,4424.358887,4469.230957,4359.487305,4426.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,112,0,4141.922852,4243.461426,4243.333496,4253.461426,4248.717773,4280.769043,4267.05127,4265.256348,4266.666504,4246.922852,4425.641113,4468.846191,4360.128418,4422.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,113,0,4128.589844,4228.974121,4229.743652,4237.179688,4241.794922,4262.307617,4248.846191,4253.205078,4258.846191,4244.615234,4417.436035,4458.974121,4355.256348,4410.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,114,0,4116.410156,4218.846191,4216.410156,4226.025879,4229.743652,4246.282227,4235.641113,4240.769043,4248.205078,4233.974121,4403.717773,4441.025879,4342.436035,4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,115,0,4118.205078,4223.974121,4220.897461,4232.307617,4231.282227,4248.333496,4244.743652,4246.025879,4253.846191,4231.538574,4403.589844,4432.563965,4340.641113,4395.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,116,0,4126.025879,4227.179688,4228.846191,4239.230957,4231.410156,4252.692383,4246.538574,4246.410156,4257.307617,4234.743652,4398.589844,4435.128418,4342.94873,4399.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,117,0,4132.563965,4225.897461,4231.410156,4241.153809,4228.974121,4257.307617,4241.025879,4234.358887,4245.897461,4231.794922,4385,4437.563965,4338.077148,4399.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,118,0,4137.05127,4225.897461,4235.641113,4243.846191,4231.666504,4262.179688,4240.128418,4231.538574,4236.025879,4224.230957,4386.025879,4431.538574,4335.897461,4402.820313,23.151716,10.862734,2.294315,2.401243,1.151985,2.99634,2.294806,0.714685,0.350516,0.229773,2.570205,2.9957,0.505773,0.391199,0.289303,2.0872,3.30727,0.705078,0.392375,0.328252,1.0821,1.229481,0.212245,0.236969,0.189405,0.320454,0.993151,0.421685,0.30657,0.226802,1.036201,0.941271,0.483433,0.458914,0.250997,1.596066,1.068669,0.715221,0.556493,0.229048,0.516778,0.910397,0.648799,0.591765,0.33482,0.993538,1.080708,0.788776,0.396275,0.327981,4.476643,3.070419,1.538241,0.453619,0.398819,2.411463,2.380135,0.849542,0.558527,0.447206,3.639988,2.203119,1.021354,0.356002,0.41231,12.385431,5.633196,1.858689,0.602244,0.502725,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,119,0,4134.871582,4217.563965,4234.358887,4236.282227,4227.179688,4252.436035,4235.769043,4233.589844,4234.615234,4217.692383,4393.589844,4435.128418,4337.820313,4406.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,120,0,4131.410156,4214.871582,4225.897461,4237.179688,4216.538574,4241.794922,4235.897461,4232.05127,4232.436035,4218.846191,4396.666504,4445.769043,4337.94873,4403.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,121,0,4129.230957,4220.384766,4220.384766,4250.384766,4217.05127,4245.769043,4246.410156,4237.05127,4232.94873,4221.922852,4398.077148,4441.282227,4333.974121,4399.102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,122,0,4127.05127,4217.436035,4220.512695,4245.384766,4228.333496,4253.077148,4252.307617,4247.436035,4241.666504,4217.94873,4393.077148,4437.436035,4327.179688,4396.153809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,123,0,4130.256348,4216.410156,4226.153809,4236.282227,4234.487305,4254.871582,4251.025879,4249.358887,4245.769043,4216.538574,4386.153809,4442.820313,4320.769043,4396.410156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,124,0,4131.282227,4219.871582,4229.230957,4242.436035,4231.153809,4251.666504,4250,4246.282227,4238.077148,4218.333496,4382.820313,4433.717773,4318.846191,4392.179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,125,0,4126.794922,4218.974121,4225,4250.512695,4227.179688,4254.615234,4252.436035,4246.410156,4232.563965,4214.615234,4383.589844,4425.128418,4320.769043,4388.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,126,0,4125.641113,4218.205078,4220.512695,4247.692383,4223.974121,4256.025879,4249.743652,4240.128418,4234.358887,4206.794922,4383.333496,4428.333496,4320.384766,4388.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,127,0,4122.563965,4213.974121,4214.230957,4237.05127,4216.538574,4239.230957,4233.077148,4227.05127,4227.179688,4201.922852,4376.282227,4422.179688,4313.717773,4378.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,0,0,4117.692383,4212.692383,4211.282227,4230.384766,4212.436035,4227.94873,4225.897461,4225.384766,4225.384766,4207.436035,4373.461426,4425.256348,4313.461426,4373.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,1,0,4120.512695,4216.666504,4214.615234,4235,4213.717773,4241.666504,4235.384766,4228.974121,4227.94873,4208.974121,4374.743652,4430.769043,4317.307617,4377.436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,2,0,4121.410156,4210.897461,4210.769043,4232.563965,4210.769043,4250.512695,4236.025879,4225.897461,4220.384766,4198.077148,4367.563965,4417.307617,4307.436035,4365.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,3,0,4116.794922,4205.128418,4204.230957,4222.307617,4205.769043,4243.333496,4229.615234,4227.563965,4222.94873,4195.769043,4362.563965,4411.153809,4299.615234,4349.358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,4,0,4117.307617,4213.205078,4208.717773,4229.615234,4208.205078,4245.128418,4233.717773,4236.025879,4236.922852,4203.589844,4369.487305,4424.102539,4306.410156,4355.641113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,5,0,4119.102539,4218.077148,4213.077148,4238.205078,4215.128418,4251.025879,4238.846191,4234.102539,4232.692383,4203.589844,4370.128418,4425.384766,4307.692383,4360.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,6,0,4119.230957,4215,4202.692383,4232.820313,4217.307617,4241.025879,4230.256348,4223.717773,4220,4201.282227,4362.436035,4408.077148,4299.358887,4348.589844,21.621935,8.849077,2.139518,1.984511,0.963965,3.167563,1.879768,0.67837,0.321676,0.217123,2.819782,2.366676,0.481975,0.331735,0.288263,2.150445,2.565669,0.665439,0.364004,0.337444,1.13875,1.013494,0.182704,0.209085,0.162126,0.344254,0.897099,0.398584,0.318561,0.22061,0.968565,0.763346,0.455041,0.425361,0.213789,1.446481,0.854168,0.705267,0.487947,0.208204,0.514112,0.692967,0.653445,0.585692,0.31786,0.915789,0.946423,0.791177,0.370497,0.293151,5.331117,2.317585,1.360361,0.44435,0.353922,2.519373,1.998779,0.787925,0.471155,0.398425,3.679281,1.881294,0.937433,0.334494,0.357121,11.296538,4.555398,1.774218,0.576606,0.440364,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,7,0,4120.256348,4213.461426,4193.717773,4227.307617,4214.487305,4230.641113,4216.153809,4216.025879,4215.512695,4199.487305,4360,4401.538574,4298.846191,4345.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,8,0,4124.358887,4216.025879,4199.743652,4231.153809,4218.077148,4237.94873,4213.589844,4213.589844,4215.384766,4197.307617,4366.538574,4409.230957,4306.666504,4356.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,9,0,4133.333496,4227.179688,4209.230957,4241.922852,4224.358887,4246.666504,4223.205078,4221.153809,4227.692383,4208.333496,4377.94873,4416.282227,4311.922852,4363.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,10,0,4138.717773,4230.769043,4209.871582,4240.384766,4222.563965,4244.871582,4228.717773,4227.820313,4234.615234,4215.641113,4378.205078,4413.974121,4311.666504,4362.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,11,0,4137.179688,4221.153809,4204.487305,4232.692383,4216.025879,4244.871582,4227.05127,4221.922852,4222.94873,4202.563965,4367.179688,4407.94873,4305.897461,4356.666504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,12,0,4141.794922,4223.333496,4205.256348,4241.794922,4214.871582,4246.153809,4228.077148,4217.05127,4222.307617,4196.153809,4366.410156,4410.512695,4305.128418,4354.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,13,0,4143.717773,4228.077148,4208.077148,4244.871582,4223.717773,4243.717773,4230.769043,4226.153809,4234.358887,4208.589844,4371.794922,4415.128418,4308.461426,4353.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,14,0,4131.153809,4222.307617,4201.794922,4233.333496,4227.179688,4243.589844,4231.282227,4233.333496,4235,4212.436035,4372.692383,4415.128418,4309.102539,4350.897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,15,0,4121.410156,4220.769043,4200.128418,4235.897461,4221.410156,4242.307617,4229.615234,4225.256348,4227.692383,4203.717773,4372.563965,4413.717773,4308.333496,4346.538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,16,0,4121.410156,4223.461426,4202.94873,4242.563965,4220.512695,4240.256348,4224.871582,4215.769043,4226.282227,4201.153809,4366.538574,4410.384766,4301.922852,4342.05127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,17,0,4121.153809,4220.512695,4201.666504,4239.615234,4228.461426,4248.333496,4227.307617,4221.922852,4229.358887,4208.461426,4368.589844,4412.179688,4298.717773,4345.769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,18,0,4117.307617,4215.512695,4199.871582,4239.358887,4230.641113,4243.333496,4228.717773,4228.205078,4234.102539,4218.077148,4375.641113,4412.563965,4302.05127,4348.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720416529,19,0,4128.589844,4223.333496,4204.487305,4242.692383,4230.384766,4231.538574,4220.769043,4222.307617,4231.666504,4216.666504,4364.615234,4403.333496,4297.179688,4337.692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
